4807	18747	5608	5944	12111	7862	16833	9025	13659	1983	4224	3328	12106	6432	919	4095	10638	8026	3082	2642	4238	1376	6491	2567	2638	1901	14006	1667	2406	12334	12144	8761	7731	3846	5485	3246	4594	10071	2054	5769	13101	2738	2804	0	2055	7576	14832	3162	1902	2752	2721	10990	424	6089	5589	8158	7916	10037	2269	15405	10145	2162	6002	5613	4212	4174	8282	4561	8301	8859	2050	6408	12226	5482	4481	3204	8547	4416	16156	19008	6207	6447	7283	10729	2182	6871	4125	2828	8035	1594	17469	2181	9436	9492	10453	3617	8536	884	9508	7507	17894	17953	1348	15123	5990	13712	3740	5318	1396	799	13077	13032	3942	7513	14087	6504	7750	3303	3305	3962	16182	13528	3107	1563	3706	3204	4149	3238	14636	3346	10376	3118	13061	1415	2824	4059	4181	8183	4691	3158	6286	2071	3922	12622	13676	3941	3986	13101	4827	15140	10277	8436	5399	4059	5233	17092	5627	7693	3516	3585	925	10122	9429	5632	4673	5080	2496	3912	6490	12374	4418	12812	5930	2077	3628	19303	16522	3938	3439	15339	4561	4969	6588	5554	9530	6286	4521	9275	7915	7874	2659	1677	2673	2144	3250	2667	15798	9109	3340	2949	9349	18967	3524	8352	14132	6956	14354	8123	3240	16220	7695	15600	13582	699	4259	3282	4756	7740	9285	1444	4150	4693	6624	839	2708	5258
2802	19224	5920	7940	11451	6235	18590	7784	15712	1242	5046	3752	11128	4378	2693	5144	11058	6626	4158	833	3256	3309	6897	4591	4459	3346	14498	609	1107	14237	13846	7510	9133	2064	5134	2546	3001	8220	1181	4046	12637	762	4663	2055	0	5571	16728	1219	2664	739	838	9512	1939	4061	3591	6268	5928	11928	1056	13858	9734	4197	7325	6317	2157	4018	7169	3163	6452	6878	971	5049	14281	3599	3985	3785	10495	2559	17275	17398	5584	7181	9326	11882	442	5333	5187	1008	7268	764	19393	203	11491	9265	12478	5260	9433	2176	10392	5453	16896	18272	2867	16751	4352	15694	2585	4586	1465	2760	13280	14581	3230	8466	14492	4569	8290	1722	1388	3698	18223	13568	1283	532	1843	3785	2210	2153	16514	5394	8703	1939	14345	1394	1464	4726	3294	6601	6479	2286	5230	275	5948	14194	14922	1891	5747	14895	2810	17176	10363	7833	3345	4726	5497	18830	7623	7757	2711	1710	1674	11154	8438	3817	6627	3887	570	3938	5154	12473	3367	12407	4212	1504	4867	17851	18570	3482	1660	16824	3163	6145	6543	4511	7732	5756	6472	7223	9587	9819	4573	3121	1530	2493	3195	3119	17575	9241	1297	1407	7837	18970	3378	7250	15474	6570	13468	7415	3024	16861	5817	17457	14720	2630	2411	1299	3138	6455	8382	1944	2610	3041	4866	1846	738	3294
3374	13691	7638	12947	10333	4843	15570	6833	18214	5808	8234	7087	7279	1630	7974	10007	12758	5821	8186	5280	6164	8880	10279	10142	10003	8799	14265	6105	5291	16716	17890	6676	13793	3825	7916	6519	3461	4709	6225	2416	11397	5046	9681	7576	5571	0	16353	4761	7167	4841	5157	6993	7509	1530	2927	3517	2624	15604	5424	9751	10054	9738	12152	10410	3525	6199	6942	3820	3838	3062	6062	5506	18751	2233	5559	8527	16040	3237	14135	12202	7548	9131	14830	15096	5605	4961	10057	5151	5580	6240	14767	5496	16774	7886	18016	10676	10743	7719	13522	1102	12437	13959	7914	15365	2560	18731	5817	6955	6449	8324	13214	15075	6632	10347	12035	3038	11424	5215	4701	7460	16229	10851	4972	6019	4539	8527	3436	5949	17681	10787	5809	4903	16394	6393	5653	9253	4861	5146	11954	5198	6401	5643	11499	15074	16303	3709	11226	16166	2761	17270	11585	8609	2413	9253	9177	14828	13193	10103	6395	4588	7211	12029	7885	3850	11610	4033	5283	7968	3427	12640	6042	9293	4196	6496	8837	12571	15772	5640	4848	14954	3820	10968	9205	6246	4693	5713	12040	1954	13079	14343	9697	8596	5196	7548	7521	6956	16515	11088	4278	5404	5949	13487	6156	7009	16542	8506	10886	5799	7263	14670	3473	15856	13815	8025	3391	4297	3306	3783	5733	7316	5028	4625	1875	7084	5078	2330
19239	4025	11594	8895	11084	16924	3228	15043	1864	15725	11979	13349	9161	17983	14067	13585	10032	16288	12680	17464	17512	13870	13307	12555	13044	14331	7207	16494	16168	2503	5380	15302	9883	16865	15670	17033	16185	15081	16776	16075	9832	17489	12087	14832	16728	16353	0	17944	14143	17148	17526	13646	15097	17583	19280	17026	17240	4812	16102	9419	12286	12890	11504	13264	18371	13568	15418	15708	16850	16319	16843	17525	3103	16863	13934	15024	7349	17051	2261	5893	15848	10105	7969	8150	16989	17623	13535	17654	11865	16426	2690	16910	5720	9449	5173	12644	7902	15116	9818	17084	6342	4773	13862	1000	15660	2969	17790	16619	15300	14306	8536	2462	17033	8736	4490	18688	12045	18052	18108	16206	2137	5691	17937	16201	18536	15024	17382	17532	3136	11545	14558	15841	6035	15372	17538	14385	14844	16531	11363	15362	16834	16848	11274	2772	5714	18038	12045	1862	17851	1967	11086	14136	18445	14385	14487	2261	9812	13198	17207	18412	15565	6195	14148	19400	10161	14960	17272	15691	14442	9327	17634	7235	18876	16629	11950	5437	2003	14237	18266	1402	15708	12665	14264	17238	15568	12677	11011	15432	7164	6959	12198	14481	15926	15762	16063	13863	3205	11929	17633	17729	15287	4297	14034	15333	5165	14781	9453	11654	16317	5375	17482	772	3074	14175	17037	17341	16196	13414	11217	15718	18586	19051	15714	14885	17464	17383
1649	18055	6840	9102	10485	5039	18337	6682	16745	2319	6155	4814	11114	3374	3885	5428	10623	5489	5338	542	2516	4269	6660	5588	5280	4044	13924	1500	1968	15447	14233	6410	9437	2034	4582	2170	3016	7005	1464	3774	11712	457	5864	3162	1219	4761	17944	0	3851	971	443	8327	2950	3235	2427	5057	4756	13137	1995	12644	8923	5218	7649	6299	1242	4865	6128	3351	5235	5702	1310	3961	15306	3137	4678	3951	11284	2283	18024	16191	4843	8207	10308	11881	980	4169	5476	390	7576	1597	19392	1035	12526	9794	13376	5916	10464	3037	10273	4451	15700	17190	4083	17900	4153	16405	1841	3855	2667	3771	12623	15750	2682	9534	15107	3366	8055	835	176	3366	18856	14037	289	1743	637	3951	1842	1599	16958	6499	7490	2567	14310	2596	1005	4821	3847	5412	7192	3021	4279	1104	6926	15374	14814	1149	6466	16112	2114	17955	9774	6997	2381	4821	5277	19557	8529	7272	2210	503	2543	12200	7417	2600	7809	4151	676	3748	5182	11802	2563	12687	3010	1742	6057	16647	19425	4247	552	17892	3351	6436	6065	3605	6513	6294	7340	6226	10803	11009	5762	3848	2314	2819	3090	4227	17692	8724	864	766	6655	17785	4286	6211	15400	5901	12381	7754	2856	16148	4603	18673	15715	3793	2182	1154	3102	6441	8546	2562	1558	1888	4485	3060	481	2698
5267	17882	3720	5809	13874	8890	17110	10419	13562	1597	2474	1427	10329	6470	1335	5941	12518	9284	1494	3493	5724	2916	8392	3600	4116	3731	15808	2729	2094	11724	13188	10146	9287	3405	7268	4820	3751	10736	3403	4929	14943	3403	2516	1902	2664	7167	14143	3851	0	3009	3501	12174	2290	5887	6030	8785	8301	9451	1998	16459	11970	3216	7673	7496	4445	2346	9762	3512	9005	9237	3286	7692	12255	4934	2771	5103	9347	3973	14760	18903	7910	4696	7758	12343	3045	7997	5965	3672	6271	2769	16730	2865	9618	7592	10885	5186	6893	2779	11286	7450	19542	18843	951	14086	5016	14105	5110	6957	1203	2465	14966	11917	5547	5891	12313	7075	9636	4365	4026	5731	16071	11659	3946	2201	4487	5103	3906	4623	15182	3765	11327	2265	14472	1272	4016	5959	2760	9260	6020	2007	7778	2868	4759	11532	15074	4099	5404	12284	4696	15192	12178	10179	5488	5959	7127	16172	6449	9584	5059	4354	2669	8575	10997	6438	4458	3764	3234	5753	5156	14274	5873	10913	6861	3579	2206	18822	16131	2270	4323	14174	3512	6746	8458	7040	10300	4488	5564	9078	6982	7484	2556	3527	2025	3978	5050	772	16329	11009	3549	4027	10499	18114	1751	9840	15408	8752	16039	6334	4994	17745	8356	14829	12139	1603	3830	3321	3917	6283	7543	3238	5262	5705	5753	1159	3384	4915
2267	18527	5869	8549	11457	5926	19192	7637	16371	1422	5219	3865	10537	3705	3299	5802	11453	6431	4467	958	3420	4040	7374	5309	5198	4078	14824	1325	1009	14724	14559	7366	9814	1384	5434	2900	2363	7740	1740	3343	12683	665	5230	2752	739	4841	17148	971	3009	0	861	9218	2669	3339	3044	5785	5361	12432	1056	13451	9876	4910	8004	6882	1509	3896	7096	2598	5997	6310	1525	4925	14955	2865	3735	4394	11232	1837	17125	16824	5767	7241	10036	12480	932	5099	5847	1026	6798	1476	19277	717	12174	8925	13200	5992	9497	2915	10937	4770	16533	18105	3398	16948	3669	16431	2735	4770	1892	3484	13545	14824	3511	8575	14227	4073	8775	1746	1137	4100	18932	13212	1190	1189	1576	4394	1474	2399	17247	6064	8324	1616	14944	1821	1706	5321	2937	6309	7217	2058	5247	882	6667	14462	15497	1203	6485	15286	2081	17892	10664	7952	2671	5321	5972	18793	8352	8111	3006	1449	2412	11233	8386	3448	7216	3369	728	4410	4548	12726	3490	11947	3902	2073	5197	17257	19139	3287	1521	16921	2598	6811	6895	4565	7292	5408	7207	6529	9991	10380	5165	3854	1343	3132	3692	3304	18266	9582	599	1543	7557	18305	3315	7180	16068	6806	13330	6961	3490	17101	5350	17795	14744	3278	1694	561	2486	5843	7850	2649	2529	2842	4149	2411	672	2555
2092	18479	6651	8664	10691	5398	18344	6963	16311	2029	5863	4546	11310	3804	3459	5132	10595	5794	4995	131	2573	3831	6541	5149	4862	3642	13965	1058	1756	15023	13945	6690	9154	2150	4574	2050	3146	7421	1087	4011	11900	199	5439	2721	838	5157	17526	443	3501	861	0	8674	2507	3627	2869	5478	5195	12714	1754	13026	9049	4778	7353	6101	1633	4702	6370	3426	5648	6140	908	4229	14871	3426	4579	3677	10884	2495	17972	16609	4922	7966	9874	11703	541	4496	5179	183	7644	1155	19799	639	12087	9786	12958	5531	10224	2605	10128	4883	16058	17477	3674	17587	4372	16039	1887	3922	2303	3329	12693	15419	2650	9271	15085	3796	7942	930	586	3254	18567	14071	445	1341	1019	3677	2071	1538	16675	6056	7873	2463	14156	2232	849	4577	3796	5763	6800	2886	4464	679	6490	15032	14689	1478	6070	15716	2459	17587	9805	7130	2799	4577	5143	19634	8104	7251	2146	889	2107	11953	7649	2995	7375	4211	268	3588	5335	11874	2655	12787	3377	1393	5705	17066	19096	4115	822	17644	3426	6144	6035	3761	6918	6268	6919	6659	10415	10577	5332	3440	2144	2484	2890	3932	17534	8722	1037	685	6999	18207	4092	6452	15269	5952	12657	7811	2674	16262	5021	18275	15505	3359	2374	1247	3251	6616	8670	2160	1790	2204	4764	2651	188	3022
7066	9890	14467	15737	3365	3292	10440	2100	13554	10633	14400	13028	11587	6541	11895	9278	6448	2963	13664	8688	6771	11313	7084	12282	11340	10367	7302	9537	10212	15787	11107	2326	9994	9369	6185	7779	9725	2312	8970	9142	4410	8772	13721	10990	9512	6993	13646	8327	12174	9218	8674	0	10602	7350	6394	3788	4583	17394	10272	4423	3853	12161	9790	8084	7953	12645	2925	10214	3486	3935	9024	4583	14235	8558	12138	8764	13096	8993	12884	8095	5289	16021	14358	8914	9149	4185	9303	8506	12350	9540	11126	9312	15058	14180	13874	10897	17653	10327	7979	6039	7384	8887	12238	13765	9420	12334	7251	5905	10976	11160	6228	15934	7136	17325	14220	5341	7091	7840	8151	7402	11548	13923	8229	9996	7690	8764	8806	7755	11401	13490	1184	10499	9418	10906	8248	8536	11254	2915	11608	10970	4793	9321	12948	16324	9319	8304	11377	15491	8096	12107	5391	3833	7223	8536	7307	11674	13217	5809	7501	7823	10076	18042	2323	5773	15125	10745	8941	7712	10417	5721	6583	13160	5321	8913	14379	8535	11647	11975	7852	13639	10214	9444	6030	5490	2329	12699	12508	5484	18633	17085	13520	10376	10455	9116	8093	12518	10722	5634	8751	8191	1675	9625	12283	2881	9627	5147	4259	12549	7991	8432	4106	13012	15409	11686	9071	9038	9637	10609	11983	9640	6943	6472	8838	11251	8790	8229
4598	18813	6007	6203	11689	7510	16817	8620	13820	2131	4644	3717	12390	6283	1334	3791	10287	7641	3505	2414	3839	1371	6117	2660	2564	1645	13688	1456	2488	12614	12064	8358	7540	3868	5062	2840	4682	9763	1721	5830	12687	2553	3155	424	1939	7509	15097	2950	2290	2669	2507	10602	0	5999	5369	7871	7677	10332	2356	15008	9727	2277	5779	5269	4068	4514	7871	4697	7999	8612	1751	6026	12380	5482	4780	2816	8569	4419	16539	18584	5783	6869	7399	10496	1981	6510	3824	2593	8329	1353	17662	2031	9590	9864	10540	3471	8959	496	9217	7363	17480	17716	1772	15452	6080	13763	3364	4899	1618	828	12716	13392	3528	7936	14511	6245	7399	2998	3079	3538	16285	13938	2860	1510	3453	2816	4116	2865	14635	3559	10021	3264	12873	1619	2502	3694	4412	7822	4615	3364	5878	1899	4015	12980	13485	3823	3893	13410	4748	15238	9891	8012	5258	3694	4837	17352	5685	7295	3113	3339	527	10541	9010	5338	4966	5269	2307	3494	6662	11998	4023	13183	5610	1702	4050	18899	16676	4233	3170	15689	4697	4701	6179	5149	9208	6602	4539	9140	8277	8154	2992	1411	2804	1722	2827	3045	15769	8721	3235	2650	8972	18958	3853	7940	13967	6534	13930	8427	2816	15956	7406	15868	13985	1089	4264	3220	4840	7933	9565	1021	3816	4372	6679	1169	2522	5216
1956	15188	7117	11691	10492	4553	16979	6638	19079	4419	7346	6067	8435	819	6554	8550	12247	5462	7073	3751	4855	7368	9135	8648	8476	7269	14556	4582	3891	16841	17067	6426	12451	2482	6776	5080	2438	5259	4698	1851	11683	3517	8361	6089	4061	1530	17583	3235	5887	3339	3627	7350	5999	0	1748	3572	2778	15008	4018	10787	9747	8249	10735	9109	1996	5381	6525	2902	3887	3578	4533	4696	18131	1209	4815	7061	14510	1923	15510	13606	6570	8671	13371	14281	4078	4323	8600	3624	5923	4715	16296	3976	15457	8349	16538	9150	10608	6194	12619	1571	13686	15284	6547	16591	2208	19474	4422	5828	5042	6819	13314	15674	5279	10001	13096	2354	10400	3731	3180	6102	17746	11895	3453	4526	3051	7061	2009	4494	18744	9362	6207	3652	16225	4981	4147	7836	3974	4926	10425	4026	5510	4120	10006	15537	16404	2184	9696	16704	1265	18792	11126	8046	945	7836	7916	16350	11682	9213	4985	3088	5686	12139	7663	2804	10338	3397	3755	6590	3401	12605	4762	10348	3270	4973	7774	14000	17302	4743	3352	16209	2902	9533	8178	5192	5042	5508	10518	3232	12381	13315	8347	7066	3866	6035	6083	5806	17791	10405	2764	3895	5986	14972	5174	6604	16856	7613	11536	6142	5827	15630	3324	17250	14657	6577	2059	2810	2324	4251	6423	5787	3660	3348	1933	5655	3548	988
789	15647	8212	11524	9201	3221	16803	5238	18885	4434	8021	6654	10136	1297	6283	7145	10553	4001	7440	2956	3238	6656	7423	7978	7563	6282	13186	3926	3945	17749	15332	4995	10867	2978	5055	3675	3486	4706	3758	3395	10444	2857	8249	5589	3591	2927	19280	2427	6030	3044	2869	6394	5369	1748	0	2758	2337	15475	4034	10434	8174	7623	9241	7486	1595	6284	4976	3980	2997	3287	3659	2995	17588	2618	5846	5693	13361	2662	17035	13814	4822	9742	12642	12534	3407	2732	7195	2776	7592	4017	16971	3431	14887	10021	15533	8027	11875	5410	10872	2230	13512	15133	6431	18287	3800	17727	2934	4099	4936	6183	11876	17240	3713	11114	14837	1063	8661	2534	2290	4541	17905	13635	2514	4121	1939	5693	2420	3147	17394	8924	5383	4111	14556	4865	3037	6355	4936	3619	9314	4578	3774	3523	9292	17010	14823	1948	8619	18102	1779	18438	9463	6386	998	6355	6260	17295	10815	7467	3517	2040	4935	13532	6200	1065	10217	4672	3095	5054	5024	11110	3116	12083	1563	3948	8175	14262	17839	5610	2246	17879	3980	8075	6435	3446	4292	6933	9614	3934	12982	13407	8164	6117	4115	4884	4660	6207	17073	8683	2481	2817	4822	15383	5889	5059	15345	5869	10647	7808	4404	14805	2345	18673	16380	6211	2713	2719	3445	5977	8162	4850	2135	1699	3661	5423	2886	2126
3520	13002	10682	14063	6955	1459	14055	3319	17343	7189	10726	9373	10146	2757	8937	8488	9267	2410	10197	5538	4643	9019	7597	10300	9661	8396	11009	6504	6703	19521	14386	3175	11280	5653	5501	5507	5939	1956	6159	5395	8120	5510	10917	8158	6268	3517	17026	5057	8785	5785	5478	3788	7871	3572	2758	0	894	18192	6791	7677	6541	10002	10123	8138	4353	8872	3517	6426	327	1032	6122	2811	17758	4776	8350	7287	14469	5232	15303	11135	4812	12237	14525	11689	6014	2081	8533	5348	9096	6565	14338	6091	16601	11384	16353	9802	14144	7796	10248	2435	10757	12375	9135	16641	5708	16073	4759	4664	7668	8634	9822	18019	5163	13572	14648	1712	8422	4875	4895	5841	15150	13637	5064	6798	4465	7287	5089	5178	15187	11386	2682	6828	12932	7597	5378	7610	7473	1677	10988	7280	3668	6156	11488	18250	12957	4705	10409	18684	4343	15851	8092	5225	3468	7610	6928	14777	12707	6988	5254	4592	7380	15541	4370	2534	12831	6969	5731	6340	6805	9179	4445	12192	2335	6251	10931	11591	15105	8209	4721	16310	6426	9185	6384	3917	1545	9030	11562	2851	15735	16025	10804	8289	6866	6933	6287	8957	14477	7716	5236	5221	2464	12730	8559	3574	13336	5511	8025	9316	6072	12191	466	16267	16605	8824	5321	5478	5849	7300	9182	7146	4110	3536	5214	8114	5536	4442
3126	13310	9889	13858	7818	2273	14603	4209	18077	6716	10066	8741	9425	1988	8621	8823	10150	3249	9647	5275	4851	8920	8241	10235	9710	8423	11858	6250	6207	19254	15275	4059	11932	5026	6026	5599	5197	2514	6013	4561	8962	5192	10583	7916	5928	2624	17240	4756	8301	5361	5195	4583	7677	2778	2337	894	0	17723	6308	8201	7432	9900	10632	8674	3868	8145	4368	5673	1218	950	5940	3349	18648	3986	7591	7511	14994	4554	15203	11479	5427	11439	14740	12553	5736	2662	8870	5091	8203	6333	14638	5768	16955	10499	17034	9997	13278	7674	11075	1543	11245	12881	8758	16602	4855	16914	4828	5125	7250	8478	10694	17412	5378	12751	14062	1461	9165	4738	4611	6129	15656	12980	4818	6458	4224	7511	4472	5183	15967	11235	3430	6221	13821	7180	5252	7957	6737	2540	11241	6651	4254	5857	11504	17538	13829	4207	10606	18375	3693	16483	8975	6067	2840	7957	7434	15001	12890	7752	5374	4339	7220	14647	5262	2485	12554	6164	5428	6647	5927	10064	4667	11483	2481	6158	10374	11926	15510	7494	4513	16214	5673	9609	7053	4364	2266	8170	11704	2201	15115	15740	10501	8287	6316	6970	6476	8384	15151	8561	4781	5060	3349	13046	7886	4430	14188	6224	8762	8422	6240	12893	926	16472	16006	8547	4660	4983	5093	6407	8310	7068	4093	3527	4334	7757	5221	3703
14698	8836	7995	4167	14029	17500	7693	16715	4222	11045	7672	8985	10360	15760	9255	10149	11083	16949	8080	12653	13737	9223	11593	7970	8684	9915	10161	11688	11544	2310	6287	16705	8108	12697	13322	12806	12570	19704	12049	13333	13023	12684	7275	10037	11928	15604	4812	13137	9451	12432	12714	17394	10332	15008	15475	18192	17723	0	11449	14098	13808	8245	8870	10829	13896	9630	16126	12109	18327	18585	12079	15830	3257	13816	10214	11179	4816	13176	6425	10702	14148	6479	4167	8586	12177	16526	10109	12843	10274	11629	7500	12103	2618	8298	3585	8691	4972	10429	9725	16471	11036	9404	9063	5147	13101	5245	13525	14007	10543	9583	11177	3378	13239	5263	6448	16495	11109	13329	13297	12655	6622	7231	13128	11397	13726	11179	13252	13079	6271	6847	18551	11502	7988	10614	12831	11016	11035	17604	7608	11073	15138	12036	6857	3005	8123	13549	8100	3087	14030	5824	12210	14543	14885	11016	11929	7061	5850	12543	13072	13600	10830	4074	15832	15668	5367	11694	12462	12193	12179	11673	13941	8454	15920	11974	7351	10246	6711	10266	13473	5445	12109	9612	12807	14688	19261	9893	6912	17136	2628	2191	7388	10001	11415	11365	12120	9340	7150	12238	12995	12980	17839	9108	9851	16107	7864	13750	13459	10071	12312	9387	17731	5571	4618	9368	13067	12772	12686	12027	10540	11092	14122	14691	13735	10082	12658	14049
3276	18773	4900	7701	12446	6981	19032	8677	15523	411	4166	2819	10231	4524	2550	5970	12089	7479	3425	1801	4290	3645	7903	4791	4896	3967	15541	1531	138	13718	14408	8405	9866	1610	6191	3602	2331	8739	2209	3500	13652	1597	4361	2269	1056	5424	16102	1995	1998	1056	1754	10272	2356	4018	4034	6791	6308	11449	0	14467	10776	4379	8078	7259	2447	2970	8113	2353	7016	7249	2008	5954	14165	3251	2932	4705	10787	2196	16248	17621	6629	6220	9407	12745	1494	6152	6010	1938	6283	1667	18458	1229	11440	8217	12592	5826	8478	2750	11328	5546	17545	19156	2532	15907	3729	15875	3611	5630	1027	3066	14335	13771	4285	7540	13437	5083	9285	2684	2168	4745	18065	12518	2166	992	2620	4705	2010	3199	16869	5364	9364	962	15177	969	2501	5651	2281	7365	6952	1241	6218	1331	6125	13406	15779	2103	6238	14241	2774	17138	11416	8866	3517	5651	6510	17880	7850	8805	3766	2490	2318	10211	9397	4500	6351	2987	1517	4961	4341	13529	4389	11395	4957	2515	4158	17993	18104	2426	2527	15909	2353	6944	7594	5513	8313	4719	6777	7249	8963	9456	4333	3731	506	3404	4213	2249	18048	10289	1556	2409	8612	18712	2343	8195	16292	7624	14375	6420	4057	17912	6366	16739	13753	2612	2039	1326	2491	5631	7440	2751	3530	3882	4355	1662	1589	3098
11193	5493	16601	17094	4076	7638	6405	6392	9914	14864	17904	16831	9900	10110	16316	12797	7069	7384	17846	13056	11170	15521	10147	16116	15116	14491	5256	13944	14379	11845	9200	6652	11262	13208	10216	12170	13168	5731	13392	12163	3728	13100	18003	15405	13858	9751	9419	12644	16459	13451	13026	4423	15008	10787	10434	7677	8201	14098	14467	0	6051	16169	12167	11238	12026	15902	7160	13565	7455	7285	13442	9005	11104	11895	15238	12811	12851	12694	8466	3673	9384	17111	14672	8608	13528	8587	12802	12868	13093	13955	6776	13664	13438	13231	12025	14281	15737	14695	8802	9224	3082	4700	16656	9381	12246	9125	11672	10173	15309	15490	5096	11536	11496	16698	10237	9386	9394	12238	12472	11629	7481	10410	12584	14366	12015	12811	12664	12176	8031	17107	5154	14406	7471	15237	12663	12297	14611	7287	14309	14809	9139	13693	16034	11938	7031	12376	14506	11272	11876	8289	6714	7337	11039	12297	10962	7298	15062	8724	11896	12148	14485	14381	6105	10044	18066	13728	13292	11834	12690	5290	10987	10420	9649	13332	18561	4116	7439	15388	12211	9227	13565	12489	9515	9862	6159	14556	15203	7801	16582	15914	17761	14561	14516	13432	12349	16577	7013	7688	12912	12592	6082	5224	15905	7095	7000	8867	2150	13170	12291	4922	8104	8713	11036	16097	12816	13152	13026	12067	11995	14020	11347	10850	11492	15654	13122	11774
8496	10061	15629	12440	2027	5251	9429	3222	11188	10960	14366	13347	15336	8974	10983	6755	2758	4299	13206	8986	6486	9689	4096	10071	9077	8651	5098	9408	10796	13244	7845	3384	6208	10759	4706	7238	11550	5907	8689	11551	2974	9229	12044	10145	9734	10054	12286	8923	11970	9876	9049	3853	9727	9747	8174	6541	7432	13808	10776	6051	0	10161	6388	5189	9283	13745	3222	12014	6224	7179	8854	5240	11217	10788	13600	7022	9243	10679	13003	8884	4150	16561	10586	5249	9292	5450	6757	8870	15614	9322	10785	9550	11266	17899	10236	8239	18076	9269	4134	8960	7754	8581	11462	12992	11940	9778	7168	5148	10927	9857	3765	14596	6523	17264	15738	7392	3524	8132	8775	6241	10328	16325	8687	10007	8402	7022	10309	7581	9221	11086	4797	11489	6497	10878	8275	6340	12744	4919	8475	11932	4678	9464	10128	14746	6669	9552	8521	13578	9889	10326	1602	1926	9171	6340	5024	11345	9780	2674	7038	8506	9305	17869	2171	7162	12446	12781	9266	6233	13147	2961	6395	16441	6632	8453	13630	9174	10723	13162	8374	13153	12014	6472	3591	5319	5626	15064	9422	9026	15079	13295	11788	8782	11193	8008	6921	12662	9122	1864	9700	8374	4187	9880	13111	3143	7172	3221	4281	15836	6978	7226	6599	12038	15303	10687	10674	10023	11547	13831	15652	8739	7384	7223	11625	10811	9230	10300
6862	16593	6235	4079	12178	9412	14689	10066	11543	4040	4584	4349	13303	8560	1955	3414	9749	9321	3492	4678	5570	984	6090	413	1114	1796	12715	3732	4516	10461	10113	9835	6102	5981	6039	4590	6654	11802	3886	7850	12825	4829	1884	2162	4197	9738	12890	5218	3216	4910	4778	12161	2277	8249	7623	10002	9900	8245	4379	16169	10161	0	4609	5021	6342	5469	9248	6545	10087	10816	3967	7790	10103	7623	5969	3425	6408	6560	14659	17844	6913	6489	5129	9158	4257	8391	3416	4852	9363	3623	15387	4303	7314	10178	8291	2139	8125	2226	8269	9639	16931	16054	2265	13384	8029	11551	5283	6260	3398	1450	12142	11509	5123	7154	13553	8447	7037	5166	5341	4762	14029	13452	5108	3723	5689	3425	6308	4834	12495	1407	11845	5127	11264	3440	4652	3872	5947	9666	2805	5048	7395	4175	1760	11102	11872	6088	2221	11324	6988	12984	9760	8845	7533	3872	5207	15112	3474	7492	4865	5583	2688	9396	10154	7484	3013	6932	4583	4459	8343	11616	5773	13313	7679	3757	3619	17613	14401	5483	5391	13690	6545	3912	6654	6741	11209	7577	2418	11415	6553	6056	1628	1811	4720	3154	4086	3886	13670	8669	5492	4840	10679	16805	4944	9300	12246	7321	14368	9392	4217	14540	9537	13658	12411	1796	6403	5444	6821	9498	10636	2856	5892	6466	8707	2743	4798	7418
8795	13175	10800	6086	8168	8797	11266	8026	9644	7903	9136	8935	17896	10534	6338	2222	5201	8086	8092	7222	6015	4763	2759	4322	3575	4134	8148	6716	8199	10090	6592	7935	1810	9381	4625	5655	10322	10961	6291	11342	8466	7521	6284	6002	7325	12152	11504	7649	7673	8004	7353	9790	5779	10735	9241	10123	10632	8870	8078	12167	6388	4609	0	1989	8849	10009	7308	10426	9979	11153	6497	7321	8491	10777	10429	3701	4365	9824	13743	13453	5341	10746	4742	4726	7076	8045	2174	7290	13937	6561	12665	7292	6492	14617	6458	2498	11688	5339	3661	11408	12375	11954	6759	12463	11671	8821	6336	5507	7385	5267	7541	11887	5529	10949	15245	9428	2866	7023	7653	4702	11222	16098	7386	7115	7700	3701	9417	6243	9323	4980	10242	9024	7103	7393	6659	2902	10181	8786	2144	9142	6456	7127	3867	11629	7711	8797	2438	11023	9755	10338	5457	5972	9793	2902	3202	12824	3447	3985	5761	7679	5762	12193	7476	8437	6104	11044	7336	4188	12419	7068	6157	17073	8238	5967	8120	13421	11781	9901	7412	12883	10426	1213	3946	6268	10390	12147	3069	12823	8906	7353	6046	4369	8558	4881	4653	8410	10263	4571	8384	6910	9091	13225	9422	7305	8214	4892	10064	13983	4909	10222	9798	12018	13299	6078	9690	8535	10462	13705	15213	5384	7125	7548	12116	6830	7495	10346
